datetime,timestamp,open,high,low,close,volume
2025-09-29 21:00:00+00:00,1759179600000,69.66,71.14,67.75,69.94,5622.5
2025-09-29 22:00:00+00:00,1759183200000,69.94,70.43,68.14,68.57,2093.78
2025-09-29 23:00:00+00:00,1759186800000,68.57,75.67,68.53,72.19,7909.85
2025-09-30 00:00:00+00:00,1759190400000,72.19,73.11,70.77,71.86,7123.97
2025-09-30 01:00:00+00:00,1759194000000,71.86,72.39,70.15,70.67,7598.61
2025-09-30 02:00:00+00:00,1759197600000,70.67,71.46,68.54,70.45,2660.06
2025-09-30 03:00:00+00:00,1759201200000,70.45,70.66,67.94,69.27,3939.58
2025-09-30 04:00:00+00:00,1759204800000,69.27,69.81,67.4,68.5,1333.57
2025-09-30 05:00:00+00:00,1759208400000,68.5,68.72,66.7,67.29,2395.82
2025-09-30 06:00:00+00:00,1759212000000,67.29,69.79,66.35,69.31,1477.06
2025-09-30 07:00:00+00:00,1759215600000,69.31,69.87,67.41,67.58,1513.71
2025-09-30 08:00:00+00:00,1759219200000,67.58,68.35,65.65,66.33,2300.58
2025-09-30 09:00:00+00:00,1759222800000,67.12,68.44,62.49,64.31,21381.69
2025-09-30 10:00:00+00:00,1759226400000,63.53,65.48,63.22,65.1,3615.05
2025-09-30 11:00:00+00:00,1759230000000,65.1,65.4,63.66,65.08,4103.6
2025-09-30 12:00:00+00:00,1759233600000,65.08,66.83,64.75,65.57,3362.97
2025-09-30 13:00:00+00:00,1759237200000,65.57,66.65,64.74,65.78,10542.99
2025-09-30 14:00:00+00:00,1759240800000,66.24,77.4,66.35,76.25,74223.82
2025-09-30 15:00:00+00:00,1759244400000,76.25,76.22,73.28,73.67,30549.26
2025-09-30 16:00:00+00:00,1759248000000,72.77,73.94,71.61,72.37,6666.04
2025-09-30 17:00:00+00:00,1759251600000,72.37,74.15,72.19,72.49,5532.98
2025-09-30 18:00:00+00:00,1759255200000,72.49,74.19,71.87,74.16,4720.19
2025-09-30 19:00:00+00:00,1759258800000,74.16,75.8,73.87,75.36,12302.31
2025-09-30 20:00:00+00:00,1759262400000,75.36,76.18,74.38,75.38,8558.78
2025-09-30 21:00:00+00:00,1759266000000,75.38,76.63,72.75,73.31,6186.74
2025-09-30 22:00:00+00:00,1759269600000,73.31,74.48,73.22,73.41,2913.81
2025-09-30 23:00:00+00:00,1759273200000,73.41,74.57,73.41,74.16,2749.49
2025-10-01 00:00:00+00:00,1759276800000,74.16,75.63,73.46,75.02,3254.06
2025-10-01 01:00:00+00:00,1759280400000,75.02,77.52,74.75,75.96,4841.68
2025-10-01 02:00:00+00:00,1759284000000,75.96,76.5,74.66,74.68,2404.99
2025-10-01 03:00:00+00:00,1759287600000,74.68,77.05,73.34,76.95,9298.68
2025-10-01 04:00:00+00:00,1759291200000,76.95,79.45,76.86,79.44,6696.06
2025-10-01 05:00:00+00:00,1759294800000,79.44,81.97,78.59,78.94,12225.12
2025-10-01 06:00:00+00:00,1759298400000,78.94,80.68,78.27,78.59,5345.79
2025-10-01 07:00:00+00:00,1759302000000,78.59,90.55,77.5,88.69,29098.71
2025-10-01 08:00:00+00:00,1759305600000,88.69,95.8,88.39,93.48,13008.76
2025-10-01 09:00:00+00:00,1759309200000,93.48,96.55,91.2,93.32,13188.25
2025-10-01 10:00:00+00:00,1759312800000,93.32,93.87,82.46,91.82,31394.6
2025-10-01 11:00:00+00:00,1759316400000,91.82,95.34,90.54,94.2,20747.28
2025-10-01 12:00:00+00:00,1759320000000,94.2,94.34,88.69,93.89,26016.34
2025-10-01 13:00:00+00:00,1759323600000,93.89,94.78,89.02,90.05,17464.89
2025-10-01 14:00:00+00:00,1759327200000,90.05,95.18,87.82,87.98,21514.08
2025-10-01 15:00:00+00:00,1759330800000,87.98,94.23,87.8,91.35,20673.94
2025-10-01 16:00:00+00:00,1759334400000,91.35,96.64,91.19,96.26,36546.65
2025-10-01 17:00:00+00:00,1759338000000,96.26,115.24,96.18,109.02,72564.94
2025-10-01 18:00:00+00:00,1759341600000,109.02,140.8,107.77,120.73,97359.91
2025-10-01 19:00:00+00:00,1759345200000,120.73,129.03,114.73,116.85,58657.52
2025-10-01 20:00:00+00:00,1759348800000,116.85,119.64,112.79,118.62,28402.3
2025-10-01 21:00:00+00:00,1759352400000,118.62,123.25,116.32,120.6,30647.51
2025-10-01 22:00:00+00:00,1759356000000,120.6,121.88,114.75,117.91,31167.86
2025-10-01 23:00:00+00:00,1759359600000,117.91,121.12,114.56,119.46,14285.06
2025-10-02 00:00:00+00:00,1759363200000,119.46,121.62,116.51,117.7,15664.77
2025-10-02 01:00:00+00:00,1759366800000,117.7,120.36,115.13,119.01,28902.8
2025-10-02 02:00:00+00:00,1759370400000,119.01,126.49,117.99,124.12,29677.13
2025-10-02 03:00:00+00:00,1759374000000,124.12,129.58,119.74,121.04,22310.23
2025-10-02 04:00:00+00:00,1759377600000,121.04,139.03,119.69,138.92,30698.96
2025-10-02 05:00:00+00:00,1759381200000,138.92,152.21,134.67,151.18,63329.98
2025-10-02 06:00:00+00:00,1759384800000,151.18,152.15,134.82,137.54,68132.85
2025-10-02 07:00:00+00:00,1759388400000,137.54,148.58,136.27,142.12,36755.48
2025-10-02 08:00:00+00:00,1759392000000,142.12,147.41,137.33,142.55,24296.65
2025-10-02 09:00:00+00:00,1759395600000,142.55,149.75,141.68,146.02,19070.35
2025-10-02 10:00:00+00:00,1759399200000,146.02,147.79,142.62,146.42,12064.23
2025-10-02 11:00:00+00:00,1759402800000,146.42,150.9,138.67,140.98,35569.62
2025-10-02 12:00:00+00:00,1759406400000,140.98,147.44,137.48,146.88,30015.25
2025-10-02 13:00:00+00:00,1759410000000,146.88,159.74,145.04,153.59,48306.73
2025-10-02 14:00:00+00:00,1759413600000,153.59,153.72,139.26,139.46,30037.25
2025-10-02 15:00:00+00:00,1759417200000,139.46,139.52,126.57,132.76,63422.04
2025-10-02 16:00:00+00:00,1759420800000,132.76,135.16,128.53,130.17,32805.68
2025-10-02 17:00:00+00:00,1759424400000,130.17,134.41,129.14,130.73,30305.07
2025-10-02 18:00:00+00:00,1759428000000,130.73,135.83,127.19,135.13,32051.83
2025-10-02 19:00:00+00:00,1759431600000,135.13,138.45,131.06,131.09,23178.86
2025-10-02 20:00:00+00:00,1759435200000,131.09,133.0,128.97,130.21,13346.39
2025-10-02 21:00:00+00:00,1759438800000,130.21,134.23,129.26,133.22,14382.94
2025-10-02 22:00:00+00:00,1759442400000,133.22,133.81,128.87,133.23,7824.41
2025-10-02 23:00:00+00:00,1759446000000,133.23,133.81,128.91,131.48,9899.56
2025-10-03 00:00:00+00:00,1759449600000,131.48,137.15,131.17,135.91,22062.65
2025-10-03 01:00:00+00:00,1759453200000,135.91,135.91,130.92,131.18,9158.25
2025-10-03 02:00:00+00:00,1759456800000,131.18,133.22,129.16,129.26,7229.65
2025-10-03 03:00:00+00:00,1759460400000,129.26,130.88,123.33,125.03,21588.81
2025-10-03 04:00:00+00:00,1759464000000,125.03,132.74,124.18,132.5,12831.52
2025-10-03 05:00:00+00:00,1759467600000,132.5,135.31,131.45,132.17,7809.86
2025-10-03 06:00:00+00:00,1759471200000,132.17,136.22,132.17,135.64,7303.46
2025-10-03 07:00:00+00:00,1759474800000,135.64,143.66,135.25,141.16,14364.2
2025-10-03 08:00:00+00:00,1759478400000,141.16,149.18,135.24,147.24,18580.11
2025-10-03 09:00:00+00:00,1759482000000,147.24,150.56,144.63,147.88,12330.2
2025-10-03 10:00:00+00:00,1759485600000,147.88,157.31,145.5,154.8,13692.45
2025-10-03 11:00:00+00:00,1759489200000,154.8,155.27,146.83,151.49,13835.19
2025-10-03 12:00:00+00:00,1759492800000,151.49,151.49,140.58,145.03,14517.53
2025-10-03 13:00:00+00:00,1759496400000,145.03,148.7,144.38,147.44,11580.47
2025-10-03 14:00:00+00:00,1759500000000,147.44,149.29,144.41,147.18,9132.88
2025-10-03 15:00:00+00:00,1759503600000,147.18,151.7,141.96,150.44,18081.12
2025-10-03 16:00:00+00:00,1759507200000,150.44,153.82,142.16,146.31,18719.19
2025-10-03 17:00:00+00:00,1759510800000,146.31,146.44,137.62,137.92,19906.96
2025-10-03 18:00:00+00:00,1759514400000,137.92,138.2,135.46,137.43,19791.73
2025-10-03 19:00:00+00:00,1759518000000,137.43,140.26,135.85,138.59,14521.5
2025-10-03 20:00:00+00:00,1759521600000,138.59,140.26,137.64,140.12,5764.9
2025-10-03 21:00:00+00:00,1759525200000,140.12,140.12,137.84,138.99,4909.84
2025-10-03 22:00:00+00:00,1759528800000,138.99,139.01,134.56,135.9,4473.17
2025-10-03 23:00:00+00:00,1759532400000,136.42,136.26,126.84,127.33,43864.51
2025-10-04 00:00:00+00:00,1759536000000,127.4,128.93,125.88,128.18,7126.29
2025-10-04 01:00:00+00:00,1759539600000,128.18,131.12,127.63,129.5,4874.4
2025-10-04 02:00:00+00:00,1759543200000,129.5,129.5,125.77,125.77,3575.78
2025-10-04 03:00:00+00:00,1759546800000,125.77,129.99,124.11,128.88,9315.11
2025-10-04 04:00:00+00:00,1759550400000,128.88,132.68,128.14,132.21,8784.1
2025-10-04 05:00:00+00:00,1759554000000,132.21,135.55,131.1,135.11,5652.45
2025-10-04 06:00:00+00:00,1759557600000,135.11,135.13,132.51,133.16,1942.05
2025-10-04 07:00:00+00:00,1759561200000,133.16,135.8,132.75,134.11,4488.46
2025-10-04 08:00:00+00:00,1759564800000,134.11,136.1,132.34,134.07,1676.6
2025-10-04 09:00:00+00:00,1759568400000,134.07,137.82,133.93,134.67,3404.28
2025-10-04 10:00:00+00:00,1759572000000,134.67,136.28,129.93,129.95,3721.63
2025-10-04 11:00:00+00:00,1759575600000,129.95,137.74,129.95,137.74,3837.52
2025-10-04 12:00:00+00:00,1759579200000,137.74,144.36,136.52,142.54,7181.18
2025-10-04 13:00:00+00:00,1759582800000,142.54,147.66,142.18,143.58,7058.56
2025-10-04 14:00:00+00:00,1759586400000,143.58,143.58,137.62,140.38,7531.53
2025-10-04 15:00:00+00:00,1759590000000,140.38,143.1,139.89,141.93,5369.73
2025-10-04 16:00:00+00:00,1759593600000,141.93,147.67,140.13,143.81,9908.94
2025-10-04 17:00:00+00:00,1759597200000,143.81,151.15,143.58,151.15,9682.9
2025-10-04 18:00:00+00:00,1759600800000,151.15,172.75,148.04,163.29,62119.45
2025-10-04 19:00:00+00:00,1759604400000,163.29,172.57,160.96,170.27,23023.57
2025-10-04 20:00:00+00:00,1759608000000,170.27,175.63,164.63,166.13,53553.0
2025-10-04 21:00:00+00:00,1759611600000,166.13,168.65,163.69,166.16,19432.48
2025-10-04 22:00:00+00:00,1759615200000,166.16,166.49,155.72,156.69,18542.7
2025-10-04 23:00:00+00:00,1759618800000,156.69,159.9,154.36,156.57,15499.48
2025-10-05 00:00:00+00:00,1759622400000,156.57,163.17,156.45,162.75,13732.27
2025-10-05 01:00:00+00:00,1759626000000,162.75,166.85,161.66,162.54,15644.11
2025-10-05 02:00:00+00:00,1759629600000,162.54,172.06,161.64,169.06,10213.74
2025-10-05 03:00:00+00:00,1759633200000,169.06,171.9,157.6,159.52,19875.59
2025-10-05 04:00:00+00:00,1759636800000,159.52,163.73,157.47,162.48,9136.97
2025-10-05 05:00:00+00:00,1759640400000,162.48,163.33,159.91,162.43,7935.51
2025-10-05 06:00:00+00:00,1759644000000,162.43,162.65,159.93,161.86,6507.86
2025-10-05 07:00:00+00:00,1759647600000,161.86,162.05,157.82,161.01,4678.05
2025-10-05 08:00:00+00:00,1759651200000,161.01,161.01,155.99,158.84,4479.63
2025-10-05 09:00:00+00:00,1759654800000,158.84,160.77,150.42,151.32,9363.26
2025-10-05 10:00:00+00:00,1759658400000,151.32,151.9,144.67,147.06,9624.05
2025-10-05 11:00:00+00:00,1759662000000,147.06,150.18,145.55,145.55,6479.64
2025-10-05 12:00:00+00:00,1759665600000,145.55,148.42,143.84,148.29,6666.34
2025-10-05 13:00:00+00:00,1759669200000,148.29,149.82,145.07,149.08,9792.4
2025-10-05 14:00:00+00:00,1759672800000,149.08,153.48,147.81,148.57,10731.81
2025-10-05 15:00:00+00:00,1759676400000,148.57,150.25,146.74,149.73,5007.37
2025-10-05 16:00:00+00:00,1759680000000,149.73,153.63,149.53,153.12,12292.26
2025-10-05 17:00:00+00:00,1759683600000,153.12,162.31,153.08,160.18,18535.55
2025-10-05 18:00:00+00:00,1759687200000,160.18,165.81,157.43,164.8,16013.95
2025-10-05 19:00:00+00:00,1759690800000,164.8,171.96,159.28,163.39,32469.14
2025-10-05 20:00:00+00:00,1759694400000,163.39,165.71,159.66,161.37,11428.21
2025-10-05 21:00:00+00:00,1759698000000,161.37,168.32,160.23,167.64,12029.16
2025-10-05 22:00:00+00:00,1759701600000,167.64,169.61,161.64,166.3,16108.63
2025-10-05 23:00:00+00:00,1759705200000,166.3,169.08,163.63,165.89,10276.01
2025-10-06 00:00:00+00:00,1759708800000,165.89,169.03,162.15,163.98,12316.54
2025-10-06 01:00:00+00:00,1759712400000,163.98,166.44,161.93,162.12,5540.52
2025-10-06 02:00:00+00:00,1759716000000,162.12,165.36,161.0,161.49,3660.12
2025-10-06 03:00:00+00:00,1759719600000,161.49,162.19,159.42,160.96,3479.42
2025-10-06 04:00:00+00:00,1759723200000,160.96,161.32,155.15,155.96,5220.28
2025-10-06 05:00:00+00:00,1759726800000,155.96,158.47,154.44,156.69,7776.66
2025-10-06 06:00:00+00:00,1759730400000,156.69,160.97,156.33,159.81,4171.39
2025-10-06 07:00:00+00:00,1759734000000,159.81,161.6,158.5,159.76,3713.16
2025-10-06 08:00:00+00:00,1759737600000,159.76,163.95,158.45,163.58,2471.5
2025-10-06 09:00:00+00:00,1759741200000,163.58,167.3,162.73,166.31,10067.89
2025-10-06 10:00:00+00:00,1759744800000,166.31,167.09,162.92,165.81,4055.11
2025-10-06 11:00:00+00:00,1759748400000,165.81,176.62,164.87,172.14,18739.02
2025-10-06 12:00:00+00:00,1759752000000,172.14,175.41,167.89,169.49,12813.08
2025-10-06 13:00:00+00:00,1759755600000,169.49,170.79,164.85,166.0,11835.34
2025-10-06 14:00:00+00:00,1759759200000,166.0,166.05,159.48,163.32,17290.96
2025-10-06 15:00:00+00:00,1759762800000,163.32,165.92,161.72,163.28,17159.45
2025-10-06 16:00:00+00:00,1759766400000,163.28,166.38,157.03,164.92,14014.15
2025-10-06 17:00:00+00:00,1759770000000,164.92,164.92,160.94,163.06,12182.3
2025-10-06 18:00:00+00:00,1759773600000,163.06,163.15,158.58,158.9,10586.08
2025-10-06 19:00:00+00:00,1759777200000,158.9,162.74,158.88,161.69,6449.44
2025-10-06 20:00:00+00:00,1759780800000,161.69,162.3,157.11,158.35,8521.28
2025-10-06 21:00:00+00:00,1759784400000,158.35,158.36,155.26,157.31,6771.21
2025-10-06 22:00:00+00:00,1759788000000,157.31,158.95,155.26,158.31,11385.88
2025-10-06 23:00:00+00:00,1759791600000,158.31,159.16,156.07,156.13,4258.77
2025-10-07 00:00:00+00:00,1759795200000,156.13,158.89,155.1,158.11,5329.46
2025-10-07 01:00:00+00:00,1759798800000,158.11,161.01,156.5,159.87,7247.21
2025-10-07 02:00:00+00:00,1759802400000,159.87,159.99,151.38,152.26,10789.39
2025-10-07 03:00:00+00:00,1759806000000,152.26,153.11,147.31,148.01,17744.41
2025-10-07 04:00:00+00:00,1759809600000,148.01,148.21,142.3,146.1,14255.35
2025-10-07 05:00:00+00:00,1759813200000,146.1,148.42,145.53,147.52,6880.73
2025-10-07 06:00:00+00:00,1759816800000,147.52,147.82,142.9,144.11,6240.45
2025-10-07 07:00:00+00:00,1759820400000,144.11,145.94,143.95,145.7,2166.39
2025-10-07 08:00:00+00:00,1759824000000,145.7,153.6,144.02,152.41,4245.51
2025-10-07 09:00:00+00:00,1759827600000,152.41,155.07,144.04,145.03,13147.99
2025-10-07 10:00:00+00:00,1759831200000,145.03,146.22,143.23,145.85,5807.66
2025-10-07 11:00:00+00:00,1759834800000,145.85,146.53,141.8,144.98,10958.94
2025-10-07 12:00:00+00:00,1759838400000,144.98,146.59,142.98,146.41,5826.21
2025-10-07 13:00:00+00:00,1759842000000,146.41,148.63,144.25,145.0,8786.73
2025-10-07 14:00:00+00:00,1759845600000,145.0,145.65,131.78,133.03,38137.32
2025-10-07 15:00:00+00:00,1759849200000,133.03,137.28,132.46,137.04,11216.42
2025-10-07 16:00:00+00:00,1759852800000,137.04,146.57,136.33,142.06,21790.38
2025-10-07 17:00:00+00:00,1759856400000,142.06,145.16,139.88,140.41,18143.19
2025-10-07 18:00:00+00:00,1759860000000,140.41,142.23,140.02,140.47,6884.25
2025-10-07 19:00:00+00:00,1759863600000,140.54,143.0,119.9,129.49,113283.0
2025-10-07 20:00:00+00:00,1759867200000,130.74,131.89,126.36,129.4,13491.86
2025-10-07 21:00:00+00:00,1759870800000,129.4,134.84,129.4,133.72,12747.29
2025-10-07 22:00:00+00:00,1759874400000,133.72,134.35,130.13,131.33,18355.97
2025-10-07 23:00:00+00:00,1759878000000,131.33,131.36,126.82,127.3,15520.46
2025-10-08 00:00:00+00:00,1759881600000,127.3,129.08,126.02,127.76,11289.26
2025-10-08 01:00:00+00:00,1759885200000,127.76,131.03,127.01,130.24,5832.76
2025-10-08 02:00:00+00:00,1759888800000,130.24,133.04,128.85,132.85,8126.63
2025-10-08 03:00:00+00:00,1759892400000,132.85,135.63,131.49,134.39,11111.71
2025-10-08 04:00:00+00:00,1759896000000,134.39,134.45,129.49,130.99,8614.86
2025-10-08 05:00:00+00:00,1759899600000,130.99,133.93,130.54,133.1,9835.15
2025-10-08 06:00:00+00:00,1759903200000,133.1,134.66,132.27,133.89,12206.09
2025-10-08 07:00:00+00:00,1759906800000,133.89,139.21,133.54,136.45,9707.42
2025-10-08 08:00:00+00:00,1759910400000,136.45,139.92,132.93,139.81,9328.88
2025-10-08 09:00:00+00:00,1759914000000,139.81,140.49,137.17,138.68,4682.23
2025-10-08 10:00:00+00:00,1759917600000,138.68,139.9,136.36,139.46,5425.45
2025-10-08 11:00:00+00:00,1759921200000,139.46,142.4,139.01,139.67,7594.53
2025-10-08 12:00:00+00:00,1759924800000,139.67,143.16,137.69,143.0,8353.29
2025-10-08 13:00:00+00:00,1759928400000,143.0,146.06,140.23,145.46,16021.72
2025-10-08 14:00:00+00:00,1759932000000,145.46,159.93,144.38,155.55,47605.75
2025-10-08 15:00:00+00:00,1759935600000,155.55,169.28,155.53,166.37,41774.86
2025-10-08 16:00:00+00:00,1759939200000,166.37,171.26,164.78,170.37,36306.6
2025-10-08 17:00:00+00:00,1759942800000,170.37,178.3,167.71,177.48,41964.28
2025-10-08 18:00:00+00:00,1759946400000,177.48,186.22,173.12,176.57,66233.83
2025-10-08 19:00:00+00:00,1759950000000,176.57,177.84,172.42,175.51,22778.34
2025-10-08 20:00:00+00:00,1759953600000,175.51,178.05,170.44,171.06,15336.92
2025-10-08 21:00:00+00:00,1759957200000,171.06,182.46,169.53,180.02,21509.86
2025-10-08 22:00:00+00:00,1759960800000,180.02,184.94,177.4,179.69,21189.16
2025-10-08 23:00:00+00:00,1759964400000,179.69,181.18,174.34,177.16,14035.83
2025-10-09 00:00:00+00:00,1759968000000,177.16,180.4,172.59,172.66,33072.79
2025-10-09 01:00:00+00:00,1759971600000,172.66,179.15,172.19,175.69,14696.23
2025-10-09 02:00:00+00:00,1759975200000,175.69,176.04,164.51,165.19,20428.68
2025-10-09 03:00:00+00:00,1759978800000,165.19,172.56,164.97,169.87,8474.87
2025-10-09 04:00:00+00:00,1759982400000,169.87,172.48,167.31,172.22,7416.39
2025-10-09 05:00:00+00:00,1759986000000,172.22,174.7,171.18,173.45,4061.39
2025-10-09 06:00:00+00:00,1759989600000,173.45,182.85,172.41,180.08,11068.77
2025-10-09 07:00:00+00:00,1759993200000,180.08,185.84,177.99,179.53,14111.64
2025-10-09 08:00:00+00:00,1759996800000,179.53,180.01,163.37,165.37,16409.94
2025-10-09 09:00:00+00:00,1760000400000,165.37,178.82,164.14,177.26,9798.12
2025-10-09 10:00:00+00:00,1760004000000,177.26,189.86,174.3,188.26,26944.02
2025-10-09 11:00:00+00:00,1760007600000,188.26,197.91,188.26,191.98,38667.15
2025-10-09 12:00:00+00:00,1760011200000,191.98,195.9,187.09,194.62,22848.69
2025-10-09 13:00:00+00:00,1760014800000,194.62,195.28,185.31,187.38,27763.53
2025-10-09 14:00:00+00:00,1760018400000,187.38,194.35,180.16,190.67,27121.27
2025-10-09 15:00:00+00:00,1760022000000,190.67,194.32,184.43,188.62,20486.92
2025-10-09 16:00:00+00:00,1760025600000,188.62,194.27,187.41,188.55,24004.98
2025-10-09 17:00:00+00:00,1760029200000,188.55,208.32,188.55,201.23,97753.68
2025-10-09 18:00:00+00:00,1760032800000,201.23,215.87,201.23,214.95,78479.47
2025-10-09 19:00:00+00:00,1760036400000,214.95,217.07,204.49,213.95,43516.02
2025-10-09 20:00:00+00:00,1760040000000,213.95,217.35,208.57,211.72,26353.5
2025-10-09 21:00:00+00:00,1760043600000,211.72,217.4,210.59,214.64,21329.69
2025-10-09 22:00:00+00:00,1760047200000,214.64,215.95,207.29,210.76,16528.0
2025-10-09 23:00:00+00:00,1760050800000,210.76,215.28,207.47,213.12,17313.78
2025-10-10 00:00:00+00:00,1760054400000,213.12,226.73,212.8,226.32,46357.44
2025-10-10 01:00:00+00:00,1760058000000,226.32,234.64,222.48,229.63,49261.74
2025-10-10 02:00:00+00:00,1760061600000,229.63,235.53,228.39,234.85,33340.46
2025-10-10 03:00:00+00:00,1760065200000,234.85,239.63,231.05,231.5,51057.79
2025-10-10 04:00:00+00:00,1760068800000,231.5,240.05,228.21,238.97,29077.63
2025-10-10 05:00:00+00:00,1760072400000,238.97,274.16,237.05,264.62,74122.9
2025-10-10 06:00:00+00:00,1760076000000,264.62,271.39,241.45,247.72,53241.91
2025-10-10 07:00:00+00:00,1760079600000,247.72,252.52,222.83,226.0,34475.82
2025-10-10 08:00:00+00:00,1760083200000,226.0,239.82,220.86,230.68,22139.1
2025-10-10 09:00:00+00:00,1760086800000,230.68,237.64,227.65,234.79,12501.06
2025-10-10 10:00:00+00:00,1760090400000,234.79,234.87,223.89,231.19,17111.8
2025-10-10 11:00:00+00:00,1760094000000,231.19,233.78,226.86,228.1,12993.44
2025-10-10 12:00:00+00:00,1760097600000,228.1,234.85,220.25,233.87,18234.07
2025-10-10 13:00:00+00:00,1760101200000,233.87,245.05,233.62,242.8,28992.51
2025-10-10 14:00:00+00:00,1760104800000,242.8,243.46,231.57,235.05,30966.64
2025-10-10 15:00:00+00:00,1760108400000,235.05,235.53,201.98,228.79,77494.9
2025-10-10 16:00:00+00:00,1760112000000,228.79,241.25,226.94,233.88,55424.34
2025-10-10 17:00:00+00:00,1760115600000,233.88,238.68,225.05,235.35,36133.04
2025-10-10 18:00:00+00:00,1760119200000,235.35,245.06,234.11,244.94,32037.67
2025-10-10 19:00:00+00:00,1760122800000,244.94,251.3,235.16,236.24,56218.94
2025-10-10 20:00:00+00:00,1760126400000,236.24,237.42,222.21,225.09,28311.87
2025-10-10 21:00:00+00:00,1760130000000,225.09,238.47,150.76,210.6,154790.9
2025-10-10 22:00:00+00:00,1760133600000,210.6,221.02,179.08,219.24,50060.13
2025-10-10 23:00:00+00:00,1760137200000,219.24,248.75,216.14,233.1,58324.5
2025-10-11 00:00:00+00:00,1760140800000,233.1,237.03,215.28,230.61,27618.94
2025-10-11 01:00:00+00:00,1760144400000,230.61,232.42,210.74,210.74,18918.04
2025-10-11 02:00:00+00:00,1760148000000,210.74,230.32,209.14,228.07,15138.88
2025-10-11 03:00:00+00:00,1760151600000,228.07,228.84,212.15,218.27,15559.28
2025-10-11 04:00:00+00:00,1760155200000,218.27,223.98,209.02,223.54,18876.21
2025-10-11 05:00:00+00:00,1760158800000,223.54,237.6,220.01,233.89,10736.62
2025-10-11 06:00:00+00:00,1760162400000,233.89,244.34,229.42,237.3,9830.35
2025-10-11 07:00:00+00:00,1760166000000,237.3,268.8,230.49,266.65,29085.02
